lot_area,utilities,land_slope,overall_qual,overall_cond,year_remod_add,exter_cond,bsmt_cond,total_bsmt_sf,gr_liv_area,bedroom_abvgr,kitchen_qual,garage_area,garage_cond,paved_drive,saleprice,got_mas_vnr,got_bsmt,got_fireplaces,got_pool,got_misc,got_alley,got_fence,full_bath_total,half_bath_total,age,num_of_floors,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Pave,alley_NoAlley,alley_Pave,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
7313,1,2,8,4,2005,2,3,1561.0,1561,2,4,556.0,2,2,277500,1,1,1,0,0,0,0,3.0,0.0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10019,1,2,7,4,1995,2,3,1342.0,2726,4,3,725.0,2,2,350000,1,1,1,0,0,0,0,2.0,1.0,11,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15401,1,2,8,4,2004,2,3,1884.0,1884,2,4,670.0,2,2,387000,1,1,1,0,0,0,0,3.0,0.0,4,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
16280,1,2,7,8,2007,4,5,1426.0,1671,3,4,550.0,2,2,290000,0,1,1,0,0,0,1,4.0,0.0,32,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12209,1,2,5,4,2002,2,3,804.0,1961,3,3,560.0,2,2,215000,0,1,1,0,0,0,0,3.0,1.0,8,3,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13110,1,2,4,5,1972,2,3,1153.0,1193,2,2,501.0,2,2,146500,1,1,0,0,0,0,1,3.0,0.0,34,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8520,1,2,5,6,1950,3,3,714.0,2526,5,3,216.0,2,2,136000,0,1,1,0,0,1,1,2.0,0.0,91,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2628,1,2,6,4,2003,2,3,764.0,1626,2,3,474.0,2,2,175500,1,1,0,0,0,0,0,2.0,1.0,7,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6406,1,2,4,5,1950,2,3,690.0,1558,3,2,400.0,2,2,150000,0,1,1,0,0,1,1,1.0,1.0,70,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6240,1,2,4,6,1992,2,3,1078.0,1573,3,2,360.0,2,1,162900,0,1,1,0,0,0,0,2.0,0.0,78,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10000,1,2,5,5,1962,2,3,1116.0,1116,3,2,440.0,2,2,160000,1,1,0,0,0,0,0,1.0,1.0,48,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11088,1,2,5,4,1998,2,3,1140.0,1707,3,2,479.0,2,2,184000,1,1,1,0,0,0,0,2.0,0.0,31,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17755,1,2,4,3,1959,2,3,1466.0,1466,3,1,528.0,2,2,149900,1,1,1,0,0,0,0,1.0,1.0,47,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15426,1,2,5,4,1997,2,3,928.0,1764,3,3,470.0,2,2,231500,0,1,0,0,0,0,1,3.0,1.0,12,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8750,1,2,4,4,1956,2,3,1202.0,1202,3,2,304.0,2,2,120000,0,1,0,0,0,0,1,1.0,1.0,53,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8960,1,2,4,5,1950,2,3,1008.0,1028,2,2,360.0,2,2,115000,0,1,1,0,0,1,0,1.0,0.0,83,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3500,1,2,4,6,1950,2,3,720.0,1284,2,2,240.0,2,2,110000,0,1,0,0,0,1,1,1.0,1.0,62,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9056,1,2,7,4,2004,2,4,707.0,1414,3,3,403.0,2,2,178000,0,1,1,0,0,0,0,2.0,1.0,2,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12320,1,2,6,6,1990,2,3,637.0,1609,3,3,579.0,2,2,199500,0,1,1,0,0,0,1,1.0,1.0,74,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8238,1,2,5,4,1998,2,3,813.0,1525,3,2,400.0,2,2,183500,0,1,1,0,0,0,0,3.0,1.0,9,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6000,1,2,4,4,1967,2,3,624.0,1656,3,2,288.0,2,2,126000,0,1,1,0,0,0,1,1.0,1.0,41,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2529,1,2,6,5,1977,2,3,1055.0,1055,2,2,440.0,2,2,148500,0,1,0,0,0,0,0,2.0,0.0,31,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10800,1,2,4,6,2006,3,3,676.0,1352,4,3,720.0,2,2,149000,0,1,0,0,0,0,0,2.0,1.0,70,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2349,1,2,5,4,1977,2,3,855.0,1456,3,2,440.0,2,2,137900,0,1,1,0,0,0,0,2.0,1.0,32,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10846,1,2,7,4,1993,2,3,1719.0,1719,1,3,473.0,2,2,324000,0,1,1,0,0,0,0,3.0,1.0,15,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1680,1,2,5,4,1973,2,3,483.0,987,2,2,264.0,2,2,103400,1,1,0,0,0,0,0,1.0,2.0,35,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4590,1,2,7,4,2006,2,4,1554.0,1554,2,3,627.0,2,2,209500,1,1,1,0,0,0,0,2.0,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18062,1,2,9,4,2006,2,3,1528.0,3390,5,4,758.0,2,2,545224,1,1,1,0,0,0,0,3.0,1.0,0,3,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19138,1,2,3,4,1951,2,3,864.0,864,2,2,400.0,2,2,141000,0,1,0,0,0,0,0,1.0,0.0,59,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9525,1,2,4,6,1998,2,3,1172.0,1172,3,2,366.0,2,2,128000,0,1,0,0,0,0,0,2.0,0.0,56,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12853,1,2,7,4,2010,2,1,1642.0,1418,1,3,852.0,2,2,267916,0,1,1,0,0,1,0,2.0,1.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6240,1,2,5,5,1950,2,2,884.0,1367,3,2,560.0,2,2,127500,0,1,1,0,0,0,0,1.0,0.0,76,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7301,1,2,6,4,2003,2,0,0.0,1922,4,3,672.0,2,2,198500,1,0,1,0,0,0,0,3.0,0.0,6,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12090,1,2,5,5,1981,3,3,1422.0,1422,3,3,576.0,2,2,175500,1,1,1,0,0,0,1,2.0,0.0,27,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8094,1,2,3,4,1950,1,3,888.0,1962,4,2,572.0,2,2,149500,0,1,1,0,0,1,1,1.0,1.0,95,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16056,1,2,8,4,2006,2,3,1992.0,2868,4,4,716.0,2,2,556581,1,1,1,0,0,0,0,3.0,1.0,1,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8400,1,2,5,2,1957,2,3,1478.0,1478,3,2,442.0,2,2,156500,0,1,1,0,0,0,0,2.0,1.0,52,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11250,1,2,6,4,1996,3,4,930.0,1995,4,3,610.0,2,2,237000,0,1,1,0,0,0,0,3.0,1.0,11,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7535,1,2,4,6,1985,2,3,912.0,912,2,2,297.0,2,2,120000,0,1,0,0,1,0,1,1.0,1.0,49,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12216,1,2,5,4,2005,2,3,1326.0,1326,3,3,388.0,2,2,203000,0,1,0,0,1,0,0,3.0,0.0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3701,1,2,7,4,1987,2,3,1191.0,1204,2,2,461.0,2,2,130000,0,1,0,0,0,0,0,2.0,0.0,19,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9760,1,1,5,5,1964,2,3,780.0,1611,4,2,442.0,2,2,167900,1,1,0,0,0,0,0,2.0,1.0,44,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9873,1,2,3,4,1970,2,3,960.0,960,3,2,576.0,2,2,129000,1,1,0,0,0,0,0,2.0,0.0,36,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10011,1,2,4,5,1996,2,3,1070.0,1236,2,3,447.0,2,2,134450,1,1,1,0,0,0,1,1.0,1.0,49,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2448,1,2,6,4,2004,2,3,764.0,1626,2,3,474.0,2,2,154000,1,1,0,0,0,0,0,3.0,1.0,5,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7100,1,2,4,6,1957,2,3,816.0,816,2,2,308.0,2,2,129900,0,1,0,0,0,0,0,2.0,0.0,49,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2592,1,2,4,2,1976,2,3,536.0,1112,3,2,336.0,2,2,85000,0,1,0,0,0,0,0,1.0,1.0,34,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2289,1,2,5,5,1978,2,3,855.0,1441,3,2,440.0,2,2,148500,0,1,1,0,0,0,0,2.0,1.0,31,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12180,1,2,3,3,1950,1,3,672.0,924,2,1,280.0,2,2,80000,0,1,0,0,0,0,1,2.0,0.0,69,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8842,1,2,4,5,1954,3,3,381.0,992,3,2,319.0,2,2,155891,0,1,0,0,0,0,1,1.0,0.0,56,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8850,1,2,5,6,1950,3,3,768.0,1376,3,3,576.0,2,1,165000,0,1,0,0,0,1,0,1.0,0.0,87,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9215,1,2,6,4,2010,2,3,1218.0,1218,2,3,676.0,2,2,204500,0,1,0,0,0,0,0,2.0,0.0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9480,1,2,4,6,1995,2,3,728.0,1644,3,3,312.0,2,2,146500,1,1,1,0,0,0,0,1.0,1.0,65,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11880,1,2,6,4,1978,2,3,1271.0,1601,3,2,478.0,2,2,157000,1,1,1,0,0,0,0,2.0,0.0,31,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10800,1,2,6,6,1999,2,3,1313.0,2495,5,2,342.0,1,2,184000,0,1,1,0,0,0,0,2.0,0.0,118,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10542,1,2,6,4,1994,2,3,1311.0,2418,3,3,983.0,2,2,341000,1,1,1,0,0,0,0,3.0,1.0,15,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1680,1,2,5,4,1971,2,3,483.0,987,2,2,264.0,2,2,96000,1,1,0,0,0,0,0,1.0,1.0,39,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8546,1,2,3,4,2004,2,3,1121.0,1121,2,2,440.0,2,2,140000,0,1,0,0,0,0,0,2.0,0.0,7,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7407,1,2,5,6,1996,2,3,912.0,1236,2,2,923.0,2,2,149700,0,1,0,0,0,0,1,2.0,0.0,53,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10140,1,2,4,5,1975,2,3,1056.0,1074,3,2,495.0,2,2,153500,0,1,0,0,0,0,1,2.0,1.0,31,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14584,1,1,0,4,1952,0,0,0.0,733,2,1,487.0,0,0,13100,0,0,0,0,0,0,0,1.0,0.0,56,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8158,1,2,6,4,2003,2,3,884.0,1768,3,3,543.0,2,2,224900,1,1,0,0,0,0,0,3.0,1.0,5,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7500,1,2,6,4,2005,2,3,1257.0,1266,3,3,453.0,2,2,176000,0,1,1,0,0,1,0,2.0,0.0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10678,1,2,7,4,2000,2,3,1683.0,2872,4,3,541.0,2,2,285000,1,1,1,0,0,0,0,2.0,1.0,15,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15256,1,2,7,4,2007,2,3,1485.0,1464,3,3,754.0,2,2,282922,1,1,0,0,0,0,0,3.0,0.0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14200,1,2,6,5,1966,2,3,924.0,2157,4,3,487.0,2,2,226000,1,1,1,0,0,0,1,2.0,1.0,40,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12438,1,2,7,4,2006,2,4,1234.0,2576,4,4,666.0,2,2,361919,1,1,1,0,0,0,0,2.0,1.0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16023,1,2,8,4,2006,4,3,1398.0,2798,3,4,670.0,2,2,457347,1,1,1,0,0,0,0,4.0,1.0,1,3,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20064,1,0,7,5,1976,2,4,966.0,1743,0,3,529.0,2,2,279000,0,1,1,0,0,0,0,2.0,1.0,31,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
10400,1,2,6,4,1976,2,3,1090.0,1370,3,2,479.0,2,2,152000,1,1,1,0,0,0,1,2.0,0.0,33,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11643,1,2,4,4,1969,2,3,1248.0,2634,6,2,968.0,2,2,200000,1,1,0,0,0,0,0,3.0,3.0,40,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11645,1,2,7,4,2006,2,3,1570.0,1590,2,4,754.0,2,2,294900,1,1,0,0,0,0,0,3.0,1.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7328,1,2,6,4,2009,2,3,1450.0,1450,2,3,788.0,2,2,224243,1,1,0,0,0,0,0,2.0,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7822,1,2,5,2,1950,1,2,832.0,1338,3,2,528.0,2,0,92000,0,1,0,0,0,0,1,2.0,0.0,91,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9018,1,2,6,4,2007,2,3,728.0,1456,3,3,400.0,2,2,179540,0,1,1,0,0,0,0,2.0,1.0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11003,1,2,9,4,2008,2,3,1017.0,2007,3,4,812.0,2,2,310000,1,1,1,0,0,0,0,3.0,1.0,1,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
